slot_id,day_of_week,start_time,end_time,duration_minutes,scheme,campus,slot_type,applicable_batches,max_concurrent_activities,priority_level,room_availability,teacher_availability,break_slot,lunch_slot,elective_slot,lab_preferred,rush_period,booking_status,conflict_level,utilization_rate,notes
SLOT06012,Monday,15:00,17:00,120,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Project Presentation - Quarterly event
SLOT06013,Monday,15:00,17:00,120,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Project Presentation - Quarterly event
SLOT06014,Monday,15:00,17:00,120,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,100,Project Presentation - Quarterly event
SLOT06015,Tuesday,15:00,17:00,120,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Project Presentation - Quarterly event
SLOT06016,Tuesday,15:00,17:00,120,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,83,Project Presentation - Quarterly event
SLOT06017,Tuesday,15:00,17:00,120,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Project Presentation - Quarterly event
SLOT06018,Tuesday,15:00,17:00,120,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,99,Project Presentation - Quarterly event
SLOT06019,Tuesday,15:00,17:00,120,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,83,Project Presentation - Quarterly event
SLOT06020,Tuesday,15:00,17:00,120,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Project Presentation - Quarterly event
SLOT06021,Wednesday,15:00,17:00,120,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,81,Project Presentation - Quarterly event
SLOT06022,Wednesday,15:00,17:00,120,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,91,Project Presentation - Quarterly event
SLOT06023,Wednesday,15:00,17:00,120,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Project Presentation - Quarterly event
SLOT06024,Wednesday,15:00,17:00,120,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,93,Project Presentation - Quarterly event
SLOT06025,Wednesday,15:00,17:00,120,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,91,Project Presentation - Quarterly event
SLOT06026,Wednesday,15:00,17:00,120,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Project Presentation - Quarterly event
SLOT06027,Thursday,15:00,17:00,120,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,96,Project Presentation - Quarterly event
SLOT06028,Thursday,15:00,17:00,120,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,100,Project Presentation - Quarterly event
SLOT06029,Thursday,15:00,17:00,120,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,90,Project Presentation - Quarterly event
SLOT06030,Thursday,15:00,17:00,120,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,80,Project Presentation - Quarterly event
SLOT06031,Thursday,15:00,17:00,120,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,93,Project Presentation - Quarterly event
SLOT06032,Thursday,15:00,17:00,120,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Project Presentation - Quarterly event
SLOT06033,Friday,15:00,17:00,120,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,83,Project Presentation - Quarterly event
SLOT06034,Friday,15:00,17:00,120,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,93,Project Presentation - Quarterly event
SLOT06035,Friday,15:00,17:00,120,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,91,Project Presentation - Quarterly event
SLOT06036,Friday,15:00,17:00,120,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,100,Project Presentation - Quarterly event
SLOT06037,Friday,15:00,17:00,120,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,94,Project Presentation - Quarterly event
SLOT06038,Friday,15:00,17:00,120,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,84,Project Presentation - Quarterly event
SLOT06039,Saturday,15:00,17:00,120,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,93,Project Presentation - Quarterly event
SLOT06040,Saturday,15:00,17:00,120,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,85,Project Presentation - Quarterly event
SLOT06041,Saturday,15:00,17:00,120,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,96,Project Presentation - Quarterly event
SLOT06042,Saturday,15:00,17:00,120,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,100,Project Presentation - Quarterly event
SLOT06043,Saturday,15:00,17:00,120,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Project Presentation - Quarterly event
SLOT06044,Saturday,15:00,17:00,120,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,99,Project Presentation - Quarterly event
SLOT06045,Monday,11:00,12:30,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Guest Lecture - Monthly event
SLOT06046,Monday,11:00,12:30,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Guest Lecture - Monthly event
SLOT06047,Monday,11:00,12:30,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,94,Guest Lecture - Monthly event
SLOT06048,Monday,11:00,12:30,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,93,Guest Lecture - Monthly event
SLOT06049,Monday,11:00,12:30,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Guest Lecture - Monthly event
SLOT06050,Monday,11:00,12:30,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Guest Lecture - Monthly event
SLOT06051,Tuesday,11:00,12:30,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,90,Guest Lecture - Monthly event
SLOT06052,Tuesday,11:00,12:30,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Guest Lecture - Monthly event
SLOT06053,Tuesday,11:00,12:30,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Guest Lecture - Monthly event
SLOT06054,Tuesday,11:00,12:30,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Guest Lecture - Monthly event
SLOT06055,Tuesday,11:00,12:30,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,94,Guest Lecture - Monthly event
SLOT06056,Tuesday,11:00,12:30,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Guest Lecture - Monthly event
SLOT06057,Wednesday,11:00,12:30,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,94,Guest Lecture - Monthly event
SLOT06058,Wednesday,11:00,12:30,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Guest Lecture - Monthly event
SLOT06059,Wednesday,11:00,12:30,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,99,Guest Lecture - Monthly event
SLOT06060,Wednesday,11:00,12:30,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,92,Guest Lecture - Monthly event
SLOT06061,Wednesday,11:00,12:30,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,90,Guest Lecture - Monthly event
SLOT06062,Wednesday,11:00,12:30,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,80,Guest Lecture - Monthly event
SLOT06063,Thursday,11:00,12:30,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Guest Lecture - Monthly event
SLOT06064,Thursday,11:00,12:30,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,90,Guest Lecture - Monthly event
SLOT06065,Thursday,11:00,12:30,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,85,Guest Lecture - Monthly event
SLOT06066,Thursday,11:00,12:30,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Guest Lecture - Monthly event
SLOT06067,Thursday,11:00,12:30,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,86,Guest Lecture - Monthly event
SLOT06068,Thursday,11:00,12:30,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,91,Guest Lecture - Monthly event
SLOT06069,Friday,11:00,12:30,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Guest Lecture - Monthly event
SLOT06070,Friday,11:00,12:30,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,90,Guest Lecture - Monthly event
SLOT06071,Friday,11:00,12:30,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Guest Lecture - Monthly event
SLOT06072,Friday,11:00,12:30,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,99,Guest Lecture - Monthly event
SLOT06073,Friday,11:00,12:30,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Guest Lecture - Monthly event
SLOT06074,Friday,11:00,12:30,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Guest Lecture - Monthly event
SLOT06075,Saturday,11:00,12:30,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,80,Guest Lecture - Monthly event
SLOT06076,Saturday,11:00,12:30,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,96,Guest Lecture - Monthly event
SLOT06077,Saturday,11:00,12:30,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,86,Guest Lecture - Monthly event
SLOT06078,Saturday,11:00,12:30,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Guest Lecture - Monthly event
SLOT06079,Saturday,11:00,12:30,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Guest Lecture - Monthly event
SLOT06080,Saturday,11:00,12:30,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,93,Guest Lecture - Monthly event
SLOT06081,Monday,14:30,16:00,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Guest Lecture - Monthly event
SLOT06082,Monday,14:30,16:00,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Guest Lecture - Monthly event
SLOT06083,Monday,14:30,16:00,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Guest Lecture - Monthly event
SLOT06084,Monday,14:30,16:00,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Guest Lecture - Monthly event
SLOT06085,Monday,14:30,16:00,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,100,Guest Lecture - Monthly event
SLOT06086,Monday,14:30,16:00,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Guest Lecture - Monthly event
SLOT06087,Tuesday,14:30,16:00,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,94,Guest Lecture - Monthly event
SLOT06088,Tuesday,14:30,16:00,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,80,Guest Lecture - Monthly event
SLOT06089,Tuesday,14:30,16:00,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Guest Lecture - Monthly event
SLOT06090,Tuesday,14:30,16:00,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Guest Lecture - Monthly event
SLOT06091,Tuesday,14:30,16:00,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Guest Lecture - Monthly event
SLOT06092,Tuesday,14:30,16:00,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,92,Guest Lecture - Monthly event
SLOT06093,Wednesday,14:30,16:00,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Guest Lecture - Monthly event
SLOT06094,Wednesday,14:30,16:00,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Guest Lecture - Monthly event
SLOT06095,Wednesday,14:30,16:00,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Guest Lecture - Monthly event
SLOT06096,Wednesday,14:30,16:00,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,91,Guest Lecture - Monthly event
SLOT06097,Wednesday,14:30,16:00,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Guest Lecture - Monthly event
SLOT06098,Wednesday,14:30,16:00,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Guest Lecture - Monthly event
SLOT06099,Thursday,14:30,16:00,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,96,Guest Lecture - Monthly event
SLOT06100,Thursday,14:30,16:00,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,91,Guest Lecture - Monthly event
SLOT06101,Thursday,14:30,16:00,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,93,Guest Lecture - Monthly event
SLOT06102,Thursday,14:30,16:00,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Guest Lecture - Monthly event
SLOT06103,Thursday,14:30,16:00,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,90,Guest Lecture - Monthly event
SLOT06104,Thursday,14:30,16:00,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,91,Guest Lecture - Monthly event
SLOT06105,Friday,14:30,16:00,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,94,Guest Lecture - Monthly event
SLOT06106,Friday,14:30,16:00,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Guest Lecture - Monthly event
SLOT06107,Friday,14:30,16:00,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Guest Lecture - Monthly event
SLOT06108,Friday,14:30,16:00,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Guest Lecture - Monthly event
SLOT06109,Friday,14:30,16:00,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Guest Lecture - Monthly event
SLOT06110,Friday,14:30,16:00,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,83,Guest Lecture - Monthly event
SLOT06111,Saturday,14:30,16:00,90,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,86,Guest Lecture - Monthly event
SLOT06112,Saturday,14:30,16:00,90,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,90,Guest Lecture - Monthly event
SLOT06113,Saturday,14:30,16:00,90,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,83,Guest Lecture - Monthly event
SLOT06114,Saturday,14:30,16:00,90,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Guest Lecture - Monthly event
SLOT06115,Saturday,14:30,16:00,90,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,85,Guest Lecture - Monthly event
SLOT06116,Saturday,14:30,16:00,90,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,86,Guest Lecture - Monthly event
SLOT06117,Monday,08:00,16:00,480,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,86,Industry Visit - Quarterly event
SLOT06118,Monday,08:00,16:00,480,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Industry Visit - Quarterly event
SLOT06119,Monday,08:00,16:00,480,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Industry Visit - Quarterly event
SLOT06120,Monday,08:00,16:00,480,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Industry Visit - Quarterly event
SLOT06121,Monday,08:00,16:00,480,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,96,Industry Visit - Quarterly event
SLOT06122,Monday,08:00,16:00,480,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,99,Industry Visit - Quarterly event
SLOT06123,Tuesday,08:00,16:00,480,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Industry Visit - Quarterly event
SLOT06124,Tuesday,08:00,16:00,480,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,83,Industry Visit - Quarterly event
SLOT06125,Tuesday,08:00,16:00,480,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,86,Industry Visit - Quarterly event
SLOT06126,Tuesday,08:00,16:00,480,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Industry Visit - Quarterly event
SLOT06127,Tuesday,08:00,16:00,480,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Industry Visit - Quarterly event
SLOT06128,Tuesday,08:00,16:00,480,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,91,Industry Visit - Quarterly event
SLOT06129,Wednesday,08:00,16:00,480,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,85,Industry Visit - Quarterly event
SLOT06130,Wednesday,08:00,16:00,480,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Industry Visit - Quarterly event
SLOT06131,Wednesday,08:00,16:00,480,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,80,Industry Visit - Quarterly event
SLOT06132,Wednesday,08:00,16:00,480,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Industry Visit - Quarterly event
SLOT06133,Wednesday,08:00,16:00,480,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,84,Industry Visit - Quarterly event
SLOT06134,Wednesday,08:00,16:00,480,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Industry Visit - Quarterly event
SLOT06135,Thursday,08:00,16:00,480,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,81,Industry Visit - Quarterly event
SLOT06136,Thursday,08:00,16:00,480,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,81,Industry Visit - Quarterly event
SLOT06137,Thursday,08:00,16:00,480,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Industry Visit - Quarterly event
SLOT06138,Thursday,08:00,16:00,480,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Industry Visit - Quarterly event
SLOT06139,Thursday,08:00,16:00,480,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,84,Industry Visit - Quarterly event
SLOT06140,Thursday,08:00,16:00,480,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,100,Industry Visit - Quarterly event
SLOT06141,Friday,08:00,16:00,480,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Industry Visit - Quarterly event
SLOT06142,Friday,08:00,16:00,480,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,83,Industry Visit - Quarterly event
SLOT06143,Friday,08:00,16:00,480,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,80,Industry Visit - Quarterly event
SLOT06144,Friday,08:00,16:00,480,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Industry Visit - Quarterly event
SLOT06145,Friday,08:00,16:00,480,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Industry Visit - Quarterly event
SLOT06146,Friday,08:00,16:00,480,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Industry Visit - Quarterly event
SLOT06147,Saturday,08:00,16:00,480,A,Campus-3,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Industry Visit - Quarterly event
SLOT06148,Saturday,08:00,16:00,480,A,Campus-15B,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,94,Industry Visit - Quarterly event
SLOT06149,Saturday,08:00,16:00,480,A,Campus-8,Special Event,Selected A Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,90,Industry Visit - Quarterly event
SLOT06150,Saturday,08:00,16:00,480,B,Campus-3,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,85,Industry Visit - Quarterly event
SLOT06151,Saturday,08:00,16:00,480,B,Campus-15B,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,81,Industry Visit - Quarterly event
SLOT06152,Saturday,08:00,16:00,480,B,Campus-8,Special Event,Selected B Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Industry Visit - Quarterly event
SLOT06153,Monday,10:00,16:00,360,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Cultural Festival - Annual event
